marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_date,review_concat_clean,sentiment_label,sentiment_tag,sentiment_score,tags,month,year
US,29878005,RX73U5OXN97OX,B001FB5LE8,226363481,Walker Edison Soreno 3-Piece Corner Desk,Furniture,5,0,0,N,Y,great desk at a great price,2015-09-05,great desk great price amazing desk price,"['POSITIVE', 0.999729573726654]",POSITIVE,0.999729573726654,"['desk', 'price', 'amazing']",8,2015
US,42580447,R1GJMYRS7A07AS,B00CLDS39Y,917859803,Small Desk,Furniture,5,0,0,N,Y,Five Stars,2015-08-20,stars year old problem,"['POSITIVE', 0.9982731342315674]",POSITIVE,0.9982731342315674,"['15', 'stars', 'year']",8,2015
US,23050199,R3OK1ROUSI7VYP,B0088RIV1W,927992098,"Cheetah Mounts ALAMB Articulating Arm (15” Extension) TV Wall Mount Bracket for 12-24” TVs and Displays up to VESA 100 and up to 40lbs, Including a 10’ Twisted Veins HDMI Cable",Furniture,5,0,0,N,Y,Great product and very useful,2015-08-24,great product useful really hold tv really,"['POSITIVE', 0.9998315572738647]",POSITIVE,0.9998315572738647,"['tv', 'product', 'hold']",8,2015
US,41024672,R3VWE151F58J2R,B00PG12F9C,732281950,"Amce Products ® Lot of 10 - 3FT 8 pin to USB Charger & Sync Cables for iPhone 6, 6 Plus, 5 5S 5C & iPad Mini WHITE (Pack of 10)",Furniture,5,0,0,N,Y,"I haven't got chance to test them all, but ...",2015-08-15,nt got chance test nt got chance test far problem,"['POSITIVE', 0.6909689903259277]",POSITIVE,0.6909689903259277,"['test', 'problem', 'chance']",8,2015
US,19995698,R2U4K0QXMWPUVZ,B008L7X2G8,768737036,"Hillsdale O'Malley Vanity Stool, Gray",Furniture,5,0,0,N,Y,Five Stars,2015-08-20,stars absolutely beautiful just remodeled bathroom chair worked beautifully,"['POSITIVE', 0.9998236298561096]",POSITIVE,0.9998236298561096,"['chair', 'bathroom', 'remodeled']",8,2015
US,1946615,R2K3IZGQDMDWXM,B00MH6MIPK,130699695,2 Modern Adjustable Counter Swivel Pub Style Bar Stools / Barstools,Furniture,5,0,0,N,Y,Five Stars,2015-08-12,stars love beautiful,"['POSITIVE', 0.9998844861984253]",POSITIVE,0.9998844861984252,"['beautiful', 'love', 'stars']",8,2015
US,24604660,R1VPO9GPYN8K7B,B000209YT6,903461035,"Optimum Technologies Lok Lift Rug Gripper for Runners, 4-Inch by 25-Feet",Furniture,5,1,1,N,Y,Five Stars,2015-09-01,stars strong hold,"['POSITIVE', 0.9998772144317627]",POSITIVE,0.9998772144317628,"['hold', 'strong', 'stars']",8,2015
US,2473443,R26DPO3WQJC7BZ,B001BX70TE,403098632,Flash Furniture Mid-Back Blue Mesh Office Chair,Furniture,5,0,0,N,Y,Five Stars,2015-08-25,stars great chair perfect worth price wasnt hard assemble wish packaging neater,"['POSITIVE', 0.9818873405456543]",POSITIVE,0.9818873405456544,"['chair', 'assemble', 'worth']",8,2015
US,23105833,R1JS05GIVTCEXB,B00TFX6DN6,896828550,Sleep Master 8-Inch Memory Foam Mattress and Easy To Assemble Smart Platform Metal Bed Frame,Furniture,5,0,0,N,Y,Worked out better than great for college kids in his first apartment,2015-09-04,worked better great college kids apartment worked better great college kids apartment mattress feels great year warrenty amazingly sturdy folds away easy moving year warrenty arrived worried given size matress compressd open plastic bag doubles size,"['POSITIVE', 0.9679112434387207]",POSITIVE,0.9679112434387208,"['mattress', 'matress', 'warrenty']",8,2015
US,15353681,R335X7XRJ1YV7W,B00KF566CQ,43500108,"Boraam 46829 Augusta Bar Height Swivel Stool, 29-Inch, Cappuccino with Dark Brown PU",Furniture,4,0,0,N,Y,Four Stars,2015-08-23,stars great chairs price,"['POSITIVE', 0.9997027516365051]",POSITIVE,0.9997027516365052,"['chairs', 'stars', 'price']",8,2015
US,30284782,R2H00NVBHL1GGD,B002YREMNS,260037386,"Ashley Furniture Signature Design Emory Double UPH Stool, Dark Brown Finish",Furniture,5,0,0,N,N,Great bench. Perfect Height for kitchen island,2015-08-19,great bench perfect height kitchen island great bench perfect height kitchen island,"['POSITIVE', 0.999210000038147]",POSITIVE,0.999210000038147,"['height', 'bench', 'kitchen']",8,2015
US,3184790,R37X0OZ7RDXSZG,B00TJ19UQG,988277287,"Perfect Cloud Atlas Gel-Plus 10"" Memory Foam Mattress, California King, White/Mocha",Furniture,5,0,0,N,Y,Five Stars,2015-08-14,stars easy incredibly comfortable,"['POSITIVE', 0.9998757839202881]",POSITIVE,0.999875783920288,"['comfortable', 'easy', 'stars']",8,2015
US,6587913,R1PILSY7I637ZG,B00756E5U8,566531073,4 inch All Cotton Futon Mattress (8 in. - Queen: 60 W x 80 D (50 lbs.)),Furniture,5,1,2,N,Y,Five Stars,2015-08-31,stars loved cotton looking,"['POSITIVE', 0.9997106194496155]",POSITIVE,0.9997106194496156,"['mattress', 'cotton', 'stars']",8,2015
US,14710147,R2ZKJYPNOG06TO,B00NEJ4Y4M,22567782,"Classic Brands Hercules Universal Heavy-Duty Metal Bed Frame | Adjustable Width Fits Twin, Twin XL, Full, Queen, King, California King",Furniture,5,0,0,N,Y,Five Stars,2015-08-05,stars easy assemble working great far,"['POSITIVE', 0.9998346567153931]",POSITIVE,0.9998346567153932,"['assemble', 'stars', 'great']",8,2015
US,52158649,R1GOVEYBSUAV4B,B00NR67GI8,468470160,"Carolina Weavers Jacquard Hand Woven Rug, 2-Feet 3-Inch by 8-Feet, Stonebrooke Beige",Furniture,5,0,0,N,Y,"Looks Great, Works Well as an Entryway Runner",2015-08-26,looks great works entryway runner ordered rug entryway accent protection wood floors backing advantage works placement door non slip runner underneath s low profile door sweep does nt catch s pleasing eye colors range cream chocolate brown neutral blend decor leaf pattern large graphic busy goes perfectly favorite metal tree life wall art,"['POSITIVE', 0.9751220345497131]",POSITIVE,0.9751220345497132,"['rug', 'decor', 'entryway']",8,2015
US,43543091,R2ZWVN7WKIH9ZJ,B00EP05BFA,899318444,Ottohome Collection Contemporary Butterflies Design Modern Rugs,Furniture,5,0,0,N,Y,Five Stars,2015-08-06,stars just love butterflies carpet visitors make positive comments,"['POSITIVE', 0.9998557567596436]",POSITIVE,0.9998557567596436,"['carpet', 'butterflies', 'visitors']",8,2015
US,13557041,R2Z3C4ROEB9KZZ,B00CM7KVLM,480922742,Safavieh Cambridge Collection CAM134A Handmade Light Blue and Ivory Wool Area Rug,Furniture,1,0,0,N,Y,This item was nice upon arrival,2015-08-03,item nice arrival item nice arrival worn white yellowed rug continues shed making constant mess disappointed difficult clean,"['NEGATIVE', 0.9995075464248657]",NEGATIVE,0.9995075464248656,"['rug', 'clean', 'worn']",8,2015
US,35325414,R1UDHBZF28TQLD,B005HOO0VE,930473747,Benzara 36421 8 in. H x 5 in. W Polystone Lion Bookend Pair,Furniture,5,0,0,N,Y,Five Stars,2015-08-28,stars just looking,"['POSITIVE', 0.9996476173400879]",POSITIVE,0.999647617340088,"['stars', 'looking', 'just']",8,2015
US,37788355,R3EI7MQ9J35EXL,B006RFJD3W,386115783,Bronze Finish Adjustable Metal Swivel Counter Height Bar Stools (Set of 2),Furniture,5,0,0,N,Y,Five Stars,2015-08-19,stars nice sturdy chairs easy assemble,"['POSITIVE', 0.9994180202484131]",POSITIVE,0.9994180202484132,"['chairs', 'sturdy', 'assemble']",8,2015
US,46456449,R3EEMDKMJX3S3Z,B004Z83PZ0,730142976,"SLIM SLIDE-OUT STORAGE TOWER - IDEAL IN YOUR KITCHEN, BATH AND LAUNDRY ROOMS!",Furniture,4,0,0,N,Y,Four Stars,2015-08-29,stars quite sturdy like fits space told smoothly,"['POSITIVE', 0.9990456700325012]",POSITIVE,0.9990456700325012,"['sturdy', 'stars', 'space']",8,2015
US,48395449,R1DMPS9KVGPG01,B00B7HF302,491812708,Winsome 24 in. Espresso Square Leg Counter Stools - Set of 2,Furniture,5,2,2,N,Y,Great deal. Reliability proofen over 4 month of use.,2015-09-03,great deal reliability proofen month use chairs months good shape stable shaking partsbr br great deal,"['POSITIVE', 0.995086133480072]",POSITIVE,0.995086133480072,"['reliability', 'chairs', 'stable']",8,2015
US,52561795,R130KLUAO9LQDX,B00T2XF8B2,146035115,"DHP Over Futon Metal Bunk Bed, Silver",Furniture,5,4,5,N,Y,"The folding mechanism for the bottom works great. I would recommend a 6"" futon for the ...",2015-08-05,folding mechanism works great recommend futon pieces assemble end product worth effort box came torn badly transit concerned pieces damaged scratched surprisingly damage speak folding mechanism works great recommend futon got little unwieldy,"['POSITIVE', 0.9688273668289185]",POSITIVE,0.9688273668289183,"['futon', 'folding', 'assemble']",8,2015
US,45908477,RA8UDICANGQ6F,B00JJZ18PS,754438674,"Brentwood Home Cypress Mattress, Bamboo Derived Rayon Cover, Gel Memory Foam, Made in USA",Furniture,5,0,0,N,Y,Five Stars,2015-08-17,stars nice sleep like baby,"['POSITIVE', 0.9959604144096375]",POSITIVE,0.9959604144096376,"['sleep', 'baby', 'stars']",8,2015
US,10927125,R1P67DEM1LGYI0,B012OYPPFE,219872121,Natural HomeLogic Laundry Detergent - 50 fl oz,Furniture,5,1,1,N,N,Cleans just as well as something that isn't all natural,2015-08-08,just nt natural worried natural detergent nt work working fine clothes come clean nt residue son gets clothes pretty dirty coming just clean regular detergentbr br careful anytime try new detergent skin pretty sensitive reaction scent gentle bother love scent glad did nt react itbr br measuring lines inside cap help use correct load size bit trouble seeing lines laundry room bit dimbr br complaint leaked shipment probably avoided seal bottle underneath lidbr br received item discount exchange honest review,"['POSITIVE', 0.8710047006607056]",POSITIVE,0.8710047006607056,"['detergent', 'laundry', 'cleans']",8,2015
US,44474597,R1O7N89FZFN9V6,B000EPN7H4,281162651,Casual Home Director Chair Replacement Canvas,Furniture,5,0,0,N,Y,Everything I expected,2015-08-07,expected love fit perfectly looks professional,"['POSITIVE', 0.9998049139976501]",POSITIVE,0.99980491399765,"['perfectly', 'looks', 'fit']",8,2015
US,1779221,RYKVNSD4DKGFQ,B005FKMUHQ,38708443,DHP Emily Chrome Legs,Furniture,4,0,0,N,Y,Four Stars,2015-08-29,good,"['POSITIVE', 0.9998493194580078]",POSITIVE,0.9998493194580078,"['good', 'stars']",8,2015
US,8637892,R2GQDRZVDBV1QQ,B002HWRBYM,509332990,Fashion Bed Group Doral Bed,Furniture,5,0,0,N,Y,Five Stars,2015-08-22,stars love new bed thanks,"['POSITIVE', 0.99982750415802]",POSITIVE,0.99982750415802,"['bed', 'thanks', 'stars']",8,2015
US,41908265,RGGZKAUTT5HGM,B003E7YMDW,20628041,Coaster Company Cappuccino Bed,Furniture,5,3,4,N,N,Gorgeous in our room,2015-08-25,gorgeous room ve years absolutely love height did bit getting used especially using frame awhile s issue m jump little s impossible size furniture focal point opinion m glad s gorgeous drawers nt slide great just things nt use real issue did plywood use foam mattress issue want paint ca nt imagine d breaking maybe build furniture movers definitely paint build lol,"['POSITIVE', 0.9979650974273682]",POSITIVE,0.9979650974273682,"['furniture', 'frame', 'height']",8,2015
US,20511063,RAI7O2LVM2IN6,B00WHQPCXK,89811870,CVSLink CX7F Laptop Desk,Furniture,5,2,2,N,N,This laptop desk is fantastic and I'm so very impressed with it,2015-08-02,laptop desk fantastic m impressed laptop desk fantastic m impressed ve looking laptop desk use house various places loved particular desk fan built right wanted shot far satisfied desk nice quality far quite durable perfectly sized fit laptop room spare love nice little wrist rest right hand desk s perfect using mouse laptop just want comfortable place rest wrist minute desk easy adjust really like legs fold desk easy storage simply pull little lever pull leg use height adjustment levels easily adjust tilt desk like green edge table adds nice pop color thing use laptop desk sitting bed couch floor basically want s really fantastic laptop table received item discount exchange honest review,"['POSITIVE', 0.9998630285263062]",POSITIVE,0.9998630285263062,"['laptop', 'desk', 'table']",8,2015
US,50898571,RWL4I5NECDH0Q,B0077U8YW2,63984799,Sleep Master BiFold Box Spring Folding Mattress Foundation,Furniture,5,1,1,N,Y,Great!,2015-08-28,great package arrived thinking way contained inch box spring nt unboxing unfolding sliding boxspring place wow sturdy boxspring fabric zippers finish fabric tougher standard stuff underneath box springs kitty far able claw way boxspring,"['POSITIVE', 0.8454433083534241]",POSITIVE,0.8454433083534241,"['box', 'boxspring', 'fabric']",8,2015
US,52010182,R3O91EEX9MUUKD,B008AE0WV0,227447184,Big Joe Bean Bag/Dorm Chair,Furniture,5,0,0,N,Y,My students love them. I hope they last a long time,2015-08-22,students love hope long time bought grade classroom students love hope long time,"['POSITIVE', 0.9979159235954285]",POSITIVE,0.9979159235954284,"['classroom', 'students', 'grade']",8,2015
US,21947861,R2UV43W952E05G,B00NPVCNS8,922090208,"Sleep Master Smart Box Spring, Twin",Furniture,5,0,0,N,Y,super simple assembly - sturdy,2015-08-21,super simple assembly sturdy super simple togetherbr problem w delivery little bag held wing nuts broke loose box ve fine excep banged fell hole turned wasmissing like wing nuts just went got replacements thehardware store like cents annoying s upss fault putting easy pie literally tald took minsbr br cover hard s going snug fit long easy pulling did nt likely rip like read reviewsbr br great box spring price,"['NEGATIVE', 0.999286949634552]",NEGATIVE,0.999286949634552,"['assembly', 'sturdy', 'box']",8,2015
US,31381729,R2FUKWYMFSNXRO,B00D3ZTBA4,136460836,DHP Lodge Futon,Furniture,5,0,1,N,Y,My 18yr old loves it,2015-08-25,old loves bought old loves little bit smaller expected easy set daughter says comfortable sleep great item small spaces,"['POSITIVE', 0.9994822144508362]",POSITIVE,0.9994822144508362,"['18yr', 'comfortable', 'small']",8,2015
US,13866959,R2FOQ82LMNRQ1T,B00JMX1KQY,150173997,Disposable Eye Dropper Transfer Graduated Pipettes,Furniture,5,0,1,N,Y,great with oils,2015-08-25,great oils work great oils arrived good condition,"['POSITIVE', 0.9997121691703796]",POSITIVE,0.9997121691703796,"['oils', 'great', 'good']",8,2015
US,13040339,R9JHRG6L15HBQ,B004N075Z6,920943838,Home Dynamix Premium Polypropylene Area Rug,Furniture,3,0,0,N,Y,Let Down.,2015-08-24,let expected fault good intended guess expecting better quality rug did paid price,"['POSITIVE', 0.8796921372413635]",POSITIVE,0.8796921372413635,"['rug', 'quality', 'did']",8,2015
US,36604481,RMW6I5U769567,B0046EC17G,542084820,Winsome Wood Beechwood End/Accent Table,Furniture,5,0,0,N,Y,Five Stars,2015-08-03,stars works,"['POSITIVE', 0.9998471736907959]",POSITIVE,0.999847173690796,"['stars', 'works']",8,2015
US,16995944,R1GIAG7JW6RTR4,B00RH46N6M,509020507,"Mount Factory Rolling TV Cart Mobile TV Stand for 40-65 inch Flat Screen, LED, LCD, OLED, Plasma, Curved TV's - Universal Mount with Wheels",Furniture,5,3,3,N,Y,For the perfectly pampered person!!,2015-08-14,perfectly pampered person easily assembled stand larger sized televisions base rollers balanced televisions securely attached adjusted important different viewers sturdy shelves cable satellite boxes dvd components everybody sees stand comment positive ask got ask send link know people asked borrow computer order homesbr br ca nt think improve product perfect,"['POSITIVE', 0.9993854761123657]",POSITIVE,0.9993854761123656,"['sturdy', 'televisions', 'assembled']",8,2015
US,2807770,RJ7MS9P52JDEO,B005PIYY4K,357840161,BDI Ola 8137 Triple Wide Curved Entertainment Cabinet,Furniture,5,1,2,N,Y,Five Stars,2015-08-14,stars s beautiful love room components inside,"['POSITIVE', 0.9997188448905945]",POSITIVE,0.9997188448905944,"['components', 'inside', 'room']",8,2015
US,41793980,R3A2ZYB83UV93,B00BTKY13W,69473257,New Casanova Safari Grey / Ivory Contemporary Rug,Furniture,5,1,1,N,Y,Love this rug,2015-08-18,rug rug beautiful light piling say makes room color light gray soft slight wool oder received days gone,"['POSITIVE', 0.9838000535964966]",POSITIVE,0.9838000535964966,"['gray', 'rug', 'color']",8,2015
US,11506685,R1HH6JZDY49OL9,B004I2IFGM,450121699,Alera Wire Shelving Garment Rack/Coat Rack/Stand Alone Rack,Furniture,5,0,0,N,Y,Loved It,2015-08-27,loved shelving unit excellent sturdy able hooks sturdy useful belts purses purchased plastic shelf toppers suggested fit perfectly shelving allowed objects placed shelving easier fall wire spaces recommend friends,"['POSITIVE', 0.9997037053108215]",POSITIVE,0.9997037053108216,"['shelving', 'shelf', 'sturdy']",8,2015
US,48029146,R3QDHT20RSHPEH,B002UT8Q0K,103738967,"Lacis Double End Crochet Hook with Center Indent, Ebony, 3-Pack",Furniture,5,2,2,N,Y,a must for knitters,2015-09-02,knitters perfect kit rescuing dropped stitches home overpriced knew set project bags money object recommend hard craft dtores,"['NEGATIVE', 0.7187517285346985]",NEGATIVE,0.7187517285346985,"['knitters', 'stitches', 'kit']",8,2015
US,40382644,R3THK1142A2H9O,B00KRM9FO8,250137419,"Wire Black Eyeglass Glass Rack Holder 8 1/2"" Tall by Arad",Furniture,5,0,0,N,Y,Five Stars,2015-08-01,stars good quality,"['POSITIVE', 0.9998718500137329]",POSITIVE,0.9998718500137328,"['quality', 'stars', 'good']",8,2015
US,44396491,R3FVJLEQ4QPV5P,B00O1DFZ5C,420170495,Modway Lily Twin Upholstered Vinyl Headboard in White,Furniture,5,0,0,N,Y,Five Stars,2015-08-11,stars perfect king bed easy install buy brand double bed later,"['POSITIVE', 0.9929169416427612]",POSITIVE,0.9929169416427612,"['bed', 'king', 'stars']",8,2015
US,10353648,R2ZZ9AH3OVXHKY,B00AR51DMC,54769554,TETC Car Storage Fancy Backseat Organizer For iPad Tablet Red,Furniture,4,0,0,N,Y,Keeps everything in place,2015-08-27,place really helps organize trunk,"['POSITIVE', 0.9993532299995422]",POSITIVE,0.9993532299995422,"['trunk', 'keeps', 'organize']",8,2015
US,35403184,RHW39KVTYZR81,B005A4OO80,901624184,"Signature Sleep 6-Inch Memory Foam Mattress, Twin",Furniture,5,0,0,N,Y,Finally...a comfortable bed!,2015-08-14,finally comfortable bed ve slept good beds beds beds broke bank d wake aches shoulders hurt sleeping d aches ailments inch memory foam platform bed relieved worries answered bed just let sleep comfortably ve weeks nt complaints far highly recommend,"['POSITIVE', 0.8011021614074707]",POSITIVE,0.8011021614074707,"['beds', 'bed', 'comfortable']",8,2015
US,21005113,R1BTQPXIS1NHJB,B00WTSK1R8,432703575,New City Contemporary Cinnamon Brown Beige Modern Floral Flowers Wool Area Rug Rugs 1044,Furniture,5,3,3,N,Y,Good bang for your buck!,2015-08-01,good bang buck happy purchase colors true photos advertised rug softer expecting price arrived quickly unrolled rug smell aired hours normal ripples curled edges rugs stored laying flat living room laying heavy books corner laying perfectly hours laying m really pleased purchase,"['POSITIVE', 0.962627112865448]",POSITIVE,0.962627112865448,"['rug', 'rugs', 'colors']",8,2015
US,3929965,R299PZ7Y0V12PF,B00839JISU,411909724,Simpli Home Avalon Rectangular Faux Leather Storage Ottoman Bench,Furniture,5,1,1,N,Y,Five Stars,2015-08-06,stars great look love,"['POSITIVE', 0.9998807907104492]",POSITIVE,0.9998807907104492,"['stars', 'look', 'love']",8,2015
US,128404,R1S6FVWC1ZRVL,B0056ILD20,717874459,"Ikea Computer Desk Workstation, White, MICKE 902.143.08",Furniture,1,0,8,N,Y,I didn't know it had to be assembled. The ...,2015-09-03,did nt know assembled did nt know assembled instructions use pictures provided use desk piled ready trash,"['NEGATIVE', 0.999600350856781]",NEGATIVE,0.999600350856781,"['assembled', 'desk', 'instructions']",8,2015
US,4654511,R6YHGZEOH0UP3,B00H3PRDRS,480922742,Safavieh Cambridge Collection CAM134A Handmade Light Blue and Ivory Wool Area Rug,Furniture,5,0,0,N,Y,Good,2015-08-17,good nice piece living room ivory parts stick colored parts aware plan vacuum carpet clean enjoy rug lot,"['POSITIVE', 0.9994181394577026]",POSITIVE,0.9994181394577026,"['rug', 'carpet', 'room']",8,2015
US,108816,R225Q0HSMVZ8L9,B00PNXMCSW,45427491,Furinno 14098R1 Simplistic Easy Assembly Computer Desk,Furniture,2,0,0,N,Y,Two Stars,2015-08-08,stars table small,"['NEGATIVE', 0.9996687173843384]",NEGATIVE,0.9996687173843384,"['table', 'stars', 'small']",8,2015
US,33499126,RMDIRXZIT9O9D,B006W3CCGO,750945836,Baxton Studio Modern Leather Accent Chair,Furniture,5,0,0,N,Y,Five Stars,2015-08-09,stars love,"['POSITIVE', 0.9998841285705566]",POSITIVE,0.9998841285705566,"['stars', 'love']",8,2015
US,20717186,R14CFRZGZP8DAA,B005QLJL26,554928143,DHP 3537496 Parsons Coffee Table,Furniture,5,0,0,N,Y,Five Stars,2015-08-08,stars easy assemble sturdy,"['POSITIVE', 0.9997064471244812]",POSITIVE,0.9997064471244812,"['sturdy', 'assemble', 'stars']",8,2015
US,14427084,R1ERJSDWEDZNHJ,B005EGUIS4,424432986,"Sauder Palladia Panel TV Stand, Select Cherry Finish",Furniture,2,3,4,N,Y,Nightmare,2015-08-12,nightmare finished stand nice took forever ship kept checking checking just ready cancel wish finally shipped weeks weeks heck new tv sitting waiting weeks ordered time received box torn taped banged smashed just late coming kept s heavy s says team lift box lbs guess nt read did nt house m woman putting awful mean pieces screws hardware took hour just unpack sort worked hours night trying friend coming day help set tv son friend ended finishing job hour half sadly scratches probably shipping deep right tv covers rest nt noticeable edge dented places disappointing thing daughter noticed came said d return horrible m sorry say returned shipped million pieces sweat blood putting think twice deal,"['NEGATIVE', 0.9993501305580139]",NEGATIVE,0.999350130558014,"['dented', 'tv', 'box']",8,2015
US,10038257,R1899YNWA6YGYH,B005MZBB2O,523675277,Amelia Floral Muti Contemporary Rug,Furniture,5,0,0,N,Y,Five Stars,2015-08-10,stars lovely,"['POSITIVE', 0.9998797178268433]",POSITIVE,0.9998797178268432,"['lovely', 'stars']",8,2015
US,2616025,R3F605WUV97ITS,B005EOL812,384551644,Cabot L Shaped Desk,Furniture,1,0,1,N,Y,Do Not Waste Your Money.,2015-08-14,waste money named color desk clearly cup espresso lives desk brown coffee black espresso cappuccino mocha foolishly whimsical coffee inspired desk wrong color arrived boxes conflicting instructions taken exceedingly long time assemble,"['NEGATIVE', 0.9970732927322388]",NEGATIVE,0.9970732927322388,"['espresso', 'desk', 'cappuccino']",8,2015
US,42835499,R2BPUN56ZSZXWX,B0085YHAGK,722953976,Beginnings 4 Drawer Chest,Furniture,1,0,1,N,Y,The handles even though they look like cheap chrome they are actually cheap plastic with low ...,2015-08-18,handles look like cheap chrome actually cheap plastic low wish product negative stars flaws nt know startbr inches gap chest ll picture internet behindbr handles look like cheap chrome actually cheap plastic low quality paint br drawers align perfect drawer just wo nt open properly finishing putting br repeat use kid s room product swings forth filled capacity fall kid just breathing br wants feedback going going going,"['NEGATIVE', 0.9995418787002563]",NEGATIVE,0.9995418787002563,"['drawers', 'drawer', 'flaws']",8,2015
US,40854440,R3ORHZ53J7VJAV,B00R6OXFAK,994615318,"Zinus 14 Inch Easy To Assemble SmartBase Mattress Foundation / Cot size / 30” x 75” / Platform Bed Frame / Box Spring Replacement, Narrow Twin",Furniture,5,0,0,N,Y,Perfect product,2015-08-21,perfect product simple strong flexible love way folds making moving transporting easy assembles using finger thumb,"['POSITIVE', 0.999819815158844]",POSITIVE,0.999819815158844,"['flexible', 'folds', 'strong']",8,2015
US,37631157,R17E2MQZDSXWC9,B00RHH51P8,278263768,DHP Manila Daybed and Trundle,Furniture,5,0,2,N,Y,Five Stars,2015-08-29,stars perfect,"['POSITIVE', 0.999872088432312]",POSITIVE,0.999872088432312,"['perfect', 'stars']",8,2015
US,31273440,R3RS782ZHH8DL7,B00BPPIDNK,773839852,Crown Mark Kinsey 5-Piece Counter Height Table/Stool,Furniture,2,0,0,N,Y,Assembly was difficult. One bolt was deformed. Chairs ...,2015-08-12,difficult bolt deformed chairs difficult bolt deformed chairs shorter expected,"['NEGATIVE', 0.9988730549812317]",NEGATIVE,0.9988730549812316,"['chairs', 'assembly', 'deformed']",8,2015
US,16561035,R10J4EJVQKL9KI,B013EANPVS,957386057,"Epic Furnishings True 8"" Cotton/Foam Futon Mattress",Furniture,1,4,8,N,Y,One Star,2015-09-05,star picture misleading bed come wood frame mattress,"['NEGATIVE', 0.9990023970603943]",NEGATIVE,0.9990023970603944,"['frame', 'wood', 'bed']",8,2015
US,1658310,R3TF2R5C559YQ2,B008BW985C,79973215,Fleur de Lis Wood Chocolate Dining Chair With Cut Out Back Rest. This Accent Arm Chair will Add Class To Your Dining Room Or Use As Comfortable Living Room Furniture. Upholstered In Chocolate-Colored Polyester Velvet With Swirling Dot And Circle Pattern,Furniture,5,3,5,N,Y,Five Stars,2015-08-13,stars nice chair,"['POSITIVE', 0.9998390674591064]",POSITIVE,0.9998390674591064,"['chair', 'nice', 'stars']",8,2015
US,1529609,R2MNI78KC004YM,B00DVD8PIW,993988865,Carpets for Kids 48.06 Tranquil Pond 4 ft. x 6 ft.,Furniture,4,0,0,N,Y,Attracts dog hair very much,2015-08-25,attracts dog hair quality colors easy roll store wanted long haired dog hardly able hair rug vacuum cleaner material sticks dog sits bought rug baby toys regular carpet away dog hair ended rug attracts hair like magnet s useless,"['NEGATIVE', 0.996376097202301]",NEGATIVE,0.996376097202301,"['rug', 'carpet', 'attracts']",8,2015
US,27023721,R27FKEDPNTVILQ,B00NPVCPRM,922090208,"Sleep Master Smart Box Spring, Twin",Furniture,1,1,1,N,Y,Unsuitable for memory foam matresses,2015-09-05,unsuitable memory foam matresses unlike manufacturer claims qa section box spring nt suitable memory foam mattresses slacks nt provide support causing mattress worked really old box br package came missing parts took week ship additional parts missing couple bolts home depotbr br poor experience m returning,"['NEGATIVE', 0.9997997879981995]",NEGATIVE,0.9997997879981996,"['mattress', 'matresses', 'mattresses']",8,2015
US,13604800,R2VSYUCP73WDHC,B00FNW05U0,270174499,"Dean Panel Kerman Chocolate 31""W Carpet Rug Hallway Runner - Custom Lengths - Purchase by the Linear Foot",Furniture,5,1,1,N,Y,Great quality!,2015-09-01,great quality runner rug perfect custom fit beautiful colors luxurious walk nice quality received days,"['POSITIVE', 0.9998452663421631]",POSITIVE,0.9998452663421632,"['rug', 'quality', 'luxurious']",8,2015
US,35997998,R2JGA7SZUYYLD5,B003UK5BFQ,713049130,Kids Drawer Chest Contemporary Style in Pure White Finish by South Shore,Furniture,5,0,0,N,Y,Love the dresser,2015-08-30,love dresser beautiful dresser easy great customer service,"['POSITIVE', 0.9998036026954651]",POSITIVE,0.9998036026954652,"['dresser', 'customer', 'love']",8,2015
US,45594045,R16IQLIZFO0CAW,B00DWWARK6,534352228,Buena Vista 6 Cube Bookcase,Furniture,4,0,0,Y,N,"Solid product, solid value",2015-08-14,solid product solid value thing noticed thing heavy s particle board expected particularly dense particle board feels sturdier typical particle board bookshelves certainly looks stylish needed small ish bedroom bookshelf absolutely perfect fits rest furniturebr br assembly took just hour lots lots pieces pictorial directions make sense s just matter time confusionbr br received free program think price little bit high drops star solid product literally figuratively,"['POSITIVE', 0.996600329875946]",POSITIVE,0.996600329875946,"['bookshelf', 'bookshelves', 'furniture']",8,2015
US,4238109,R2EUMH5FK9QI7D,B00KSL9T3U,755083048,Perfect Cloud Atlas Gel-Plus 10-Inch Memory Foam Mattress - Amazon Exclusive Model Featuring New Gel Cool Visco - 10 Year Hassle-Free Warranty,Furniture,5,0,0,N,Y,Perfect,2015-08-08,perfect ve bed week really does feel like sleeping cloud odor non existent fluffs quick nt bed bed market price,"['NEGATIVE', 0.9849162101745605]",NEGATIVE,0.9849162101745604,"['bed', 'cloud', 'odor']",8,2015
US,36682217,R76HZUB9JZQP9,B006R9VO08,364138475,"Sauder 3-Shelf Bookcase, Select Cherry Finish",Furniture,5,0,0,N,Y,Nice and pretty easy to put together,2015-08-20,pretty easy ordered family room pretty easy,"['POSITIVE', 0.9998120665550232]",POSITIVE,0.9998120665550232,"['room', 'pretty', 'family']",8,2015
