,Week,date_ingested,platform,Customer Name,product_parent,product_id,star_rating,review_body,Review Link,verified_purchase,tags,review_date
585,8,21/02/23,Amazon,Sury,Accessories,Comforter,3,"Very smelly when received. Definitely not usable without washing first. Also, not as soft as I was expecting. Disappointed overall",https://www.amazon.in/gp/customer-reviews/R2K0IIE8OWSQL4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09CMQZX6F,Y,"['smelly', 'washing', 'usable']",2023-02-18
586,8,21/02/23,Amazon,random,Mattress,OMF,1,"We have been using since last 5 years now but no one in the family or guests is ready to sleep on it. It's very uncomfortable while sleeping, when getting up or sitting on the mattress. Elderly people needs to put extra efforts. All this is because of the softness. Planned for replacement with regular form of 50-60 density.",https://www.amazon.in/gp/customer-reviews/RQJX8XRU0UEH1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,N,"['mattress', 'softness', 'uncomfortable']",2023-02-18
587,8,21/02/23,Amazon,Yash Agarwal,HW Furniture,Sheesham Bed,1,"Wakefit have not been able to install the produce since 3 weeks. Now they are refusing to take take the product back saying that they don’t have a return policy only replacement policy.
 
 Would not recommend anyone to buy this",https://www.amazon.in/gp/customer-reviews/R1YCPLJ6EQCO4K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07ZXZ84NS,Y,"['wakefit', 'product', 'install']",2023-02-18
588,8,21/02/23,Amazon,Nishaant Garg,EW Furniture,Bedside Table,1,"After purchasing , you don’t know who to connect and where to raise the complaint .
 
 No one will ever listen to you .",https://www.amazon.in/gp/customer-reviews/R2VAT5FR63SR7B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08QGWXQMB,Y,"['complaint', 'connect', 'listen']",2023-02-19
589,8,21/02/23,Amazon,Vivek,EW Furniture,Study Table,1,I got a defective table replaced it with another defective one got no quality,https://www.amazon.in/gp/customer-reviews/R1EHTYR5Z7FJ67/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B3RTLG7F,Y,"['table', 'defective', 'replaced']",2023-02-17
590,8,21/02/23,Flipkart,"Narayan sahu Certified Buyer, Bhawanipatna",Mattress,OMF,3,I like to product,https://www.flipkart.com/reviews/BEMFGWE3NWZQGJQ7:173?reviewId=3d73af22-e3f2-408c-babd-009cc075fab3,Y,"['product', 'like']",2023-02-20
591,8,21/02/23,Flipkart,"Maheswara Reddy Tavanam Certified Buyer, Hyderabad",Mattress,OMF,2,"Please cross check how was the matress packed in which cover, Worst packing ever seen like this, it's a used packing cover, it is in broken condition, with dust and mud, coming to comfort levels with matress is not satisfied, while using this matress feeling body and back pains, now I kept this matress a side ideal.",https://www.flipkart.com/reviews/BEMFGWE6NPK2FWUG:1323?reviewId=cbf5cbc4-bf93-4cd3-9d45-0314178f031b,Y,"['matress', 'cover', 'comfort']",2023-02-19
592,8,21/02/23,Flipkart,"Flipkart Customer Certified Buyer, Bengaluru",EW Furniture,Study Table,2,The product doesn't have basic features of soft closure and also no wire manager holes.,https://www.flipkart.com/reviews/OSTG3KUGPQAZHSXY:360?reviewId=8efb93dd-ca89-4825-8e2e-19757f4d3da2,Y,"['closure', 'wire', 'holes']",2023-02-20
593,8,22/02/23,Amazon,Amazon Customer,Accessories,Pillows,3,"Not as expected,.. support is poor",https://www.amazon.in/gp/customer-reviews/R15J894M5RPFDS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08T65ZNDV,Y,"['support', 'expected', 'poor']",2023-02-19
594,8,22/02/23,Amazon,SG,Accessories,Mattress Protector,1,Looks dirty and used,https://www.amazon.in/gp/customer-reviews/RQESM1EPFSCWW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['used', 'dirty', 'looks']",2023-02-20
595,8,22/02/23,Amazon,Sonia,Accessories,Mattress Protector,3,,https://www.amazon.in/gp/customer-reviews/R2FHJ6RP5SSFDQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,['nan'],2023-02-20
596,8,22/02/23,Amazon,Amazon Customer,Accessories,Mattress Protector,3,Wakefit people are the most annoying when asking for review,https://www.amazon.in/gp/customer-reviews/RRUKW8HFWG2M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['wakefit', 'review', 'annoying']",2023-02-19
597,8,22/02/23,Amazon,Kalpesh B,Accessories,Mattress Protector,3,"Suitable for upto 6 inch thick matress.
 Doesn’t fit for 8inch.",https://www.amazon.in/gp/customer-reviews/R1R5TYMMR521B0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['matress', '8inch', 'inch']",2023-02-19
598,8,22/02/23,Amazon,Kaushik,Accessories,Mattress Protector,1,"Got a stained product. During delivery, we failed to recognize and later when complained Wakefit denied responsibility saying it's out of return period",https://www.amazon.in/gp/customer-reviews/R3MBU01WCZV8P1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['stained', 'wakefit', 'product']",2023-02-19
599,8,22/02/23,Amazon,Talha mohsin,Accessories,Mattress Protector,3,I havent washed it but its clearly wriiten hand wash or gentle wash in machine.but it fittes my king size exactly.,https://www.amazon.in/gp/customer-reviews/R3DMVI4L8JIYNY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['wash', 'washed', 'king']",2023-02-19
600,8,22/02/23,Amazon,Rojin,Accessories,Mattress Protector,1,"Avoid, it started shredding the water proof coating after a year. Useless now",https://www.amazon.in/gp/customer-reviews/R1Z9TJRUX6IV1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['water', 'coating', 'shredding']",2023-02-18
601,8,22/02/23,Amazon,Amazon Customer,Accessories,Cushion,3,Customers can get a similar product at a better price from other brand.,https://www.amazon.in/gp/customer-reviews/R2SPJ9Q76BQDX0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08W4YPPLK,Y,"['product', 'customers', 'price']",2023-02-20
602,8,22/02/23,Amazon,Sowmya Kotian,Accessories,Cushion,3,Product is not that fluffy.,https://www.amazon.in/gp/customer-reviews/RLN263EDCN0L3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08W4YPPLK,Y,"['fluffy', 'product']",2023-02-20
603,8,22/02/23,Amazon,Vinesh Kumar Bhasin,Accessories,Wedge Pillow,2,It is very hard..causes stiff neck and pain in back.,https://www.amazon.in/gp/customer-reviews/R24PH178VRXSQG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZKMCV4S,Y,"['stiff', 'neck', 'pain']",2023-02-19
604,8,22/02/23,Amazon,Prateek Gogna,Accessories,Bedsheet,1,This kind of a quality and product you can easily get from the nearby market for not more than 500rs and quality is not that good at all.,https://www.amazon.in/gp/customer-reviews/RKKGMKM5MOXSH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08RZ4Y1G4,Y,"['500rs', 'quality', 'product']",2023-02-20
605,8,22/02/23,Amazon,Amazon Customer,Accessories,Bedsheet,1,"The sheet is very small, it does not fit the mattress of their own brand of same dimensions. Dint expect this from wakefit",https://www.amazon.in/gp/customer-reviews/R17KNDD3KK1LMC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08RZ4Y1G4,Y,"['wakefit', 'mattress', 'sheet']",2023-02-20
606,8,22/02/23,Amazon,Rudhran Dev,Accessories,Bedsheet,3,Doesn't fit 10 inch bed .Its not mentioned in the description,https://www.amazon.in/gp/customer-reviews/R2K96DTPWQOABL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08RZ4Y1G4,Y,"['bed', '10', 'inch']",2023-02-20
607,8,22/02/23,Amazon,shiva,Mattress,OMF,1,"After seeing reviews, Bought this matresses aroung 7.5 k first impression was good after using a month,
 1. No proper sleep - struggling to get sleep on bed on initial days.
 2. Seviere Back pain.
 3. Due to lack of Deep sleep - faxing some health issues
 4.No proper service from product
 
 This product not even deserve a single star rating..
 Dont even buy such products, better to buy from offline stores",https://www.amazon.in/gp/customer-reviews/R3NOLKVBBSVCKJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['matresses', 'bed', 'reviews']",2023-02-20
608,8,22/02/23,Flipkart,"Prasant Tiwary Certified Buyer, Chennai",Mattress,OMF,1,Worst mattress. Avoid if you want to live healthy life,https://www.flipkart.com/reviews/BEMFGWF5HGNPNGAK:1936?reviewId=b7f1cc47-d680-479e-a397-2dcf94b565e8,Y,"['mattress', 'worst', 'healthy']",2023-02-21
609,8,22/02/23,Flipkart,"Chirag Gupta Certified Buyer, Vadodara District",Mattress,OMF,1,"Third class product, With no customer care executive support.",https://www.flipkart.com/reviews/BEMFGWE4QDMUK5HH:530?reviewId=72121afb-4afa-4f23-9643-be31607392e6,Y,"['customer', 'product', 'support']",2023-02-20
610,8,22/02/23,Flipkart,"Lakshmi Putra Certified Buyer, Anantapur",Accessories,Mattress Protector,3,Not that good. Sleepyhead is better than this,https://www.flipkart.com/reviews/MTPFZHPGWF8GGZEZ:78?reviewId=a407d339-3a50-45a6-ad7d-af4547cdef7f,Y,"['sleepyhead', 'better', 'good']",2023-02-21
611,8,23/02/23,Amazon,Rajesh Tiwary,Accessories,Mattress Protector,1,"I am not sure why these folks are chasing customers for reviews. Calling, again and again, to just get a review will not go a long way in customer experience. You need to understand a silent customer is also a happy customer and you don't have to harras people by bugging them for positive reviews",https://www.amazon.in/gp/customer-reviews/R1UAYBA7XU9GLO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['reviews', 'customers', 'review']",2023-02-21
612,8,23/02/23,Amazon,Sureshbabu,Accessories,Mattress Protector,3,"Product is just okay but the delivery i had very bad experience since it was given to my hand after one week from Estimated time of arrival
 
 So i can give 3 star for product and for delivery no need any star ⭐",https://www.amazon.in/gp/customer-reviews/R4TRM5O4U6BMA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['product', 'star', 'delivery']",2023-02-20
613,8,23/02/23,Amazon,Anonymus,Mattress,OMF,1,"10yrs warranty is all fake promises dont fall into trap better go for some other brand, absolutely zero support from wakefit n amazon after sales for warranty claim.",https://www.amazon.in/gp/customer-reviews/R2W9GDM004Q6T4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['wakefit', 'warranty', '10yrs']",2023-02-22
614,8,23/02/23,Amazon,Praveen Kumar Barigela,Mattress,OMF,2,With in 2 years the product is damaged,https://www.amazon.in/gp/customer-reviews/RSS7JIYH57Q29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00RAEXNIK,Y,"['damaged', 'years', 'product']",2023-02-20
615,8,23/02/23,Amazon,Amazon Customer,Mattress,Dual Comfort,3,I have not used that much,https://www.amazon.in/gp/customer-reviews/R1OIBPVXTRGUF1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RACAUJM,Y,['used'],2023-02-21
616,8,23/02/23,Amazon,sudharshanaram,EW Furniture,Wardrobe,3,It is a good product. But the staff should care while assembling. Though it is engineered to near perfectionist it all depends on who assembles it. Max storage option for the given box size. Height adjustable shelves.,https://www.amazon.in/gp/customer-reviews/RS2OB8SM74OFS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08Q8C7P8Y,Y,"['assembling', 'shelves', 'assembles']",2023-02-21
617,8,24/02/23,Amazon,Haris Noor Khan,Accessories,Mattress Protector,3,not an awesome product,https://www.amazon.in/gp/customer-reviews/RUY2PMCPUTYTW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,Y,"['product', 'awesome']",2023-02-22
618,8,24/02/23,Amazon,KOLASANI,Accessories,Mattress Protector,1,Best Quality. cost is toomuch. Metereal is too worest. Best Quality. cost is toomuch. Metereal is too worest. Best Quality. cost is toomuch. Metereal is too worest. Best Quality. cost is toomuch. Metereal is too worest.,https://www.amazon.in/gp/customer-reviews/R228WTJNRIBZI8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B083JB92GP,N,"['quality', 'metereal', 'worest']",2023-02-22
619,8,24/02/23,Amazon,rahul verma,HW Furniture,Sheesham Bed,2,"waiting so long for service and fitting assembly, but the wakefit company doesn't want to, also fake calls are received for submitting reviews of the good product even though no service is available.",https://www.amazon.in/gp/customer-reviews/R14SEW6RHQ1CMW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07ZXZ84NS,Y,"['wakefit', 'service', 'reviews']",2023-02-21
620,8,24/02/23,Amazon,Abhishek,EW Furniture,Study Table,2,The product is not worth the prize. I am disappointed with the quality.,https://www.amazon.in/gp/customer-reviews/R2KPK5WCU3T46Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B3RQNR3C,Y,"['prize', 'product', 'worth']",2023-02-22
621,8,24/02/23,Amazon,Chandrasekhar,EW Furniture,Study Table,2,"The shipment arrived on time and the installation was promptly done. The table looks good, but it's not sturdy. One of the panels became loose and came off within a month.",https://www.amazon.in/gp/customer-reviews/R20AL5YNDGC89E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B3RQNR3C,Y,"['table', 'shipment', 'arrived']",2023-02-22
622,8,24/02/23,Amazon,Vamsi Mohan,EW Furniture,Office chair,3,The foam is not that great quality and neck rest is not having that much comfort. Near waist another foam pillow is given which is also not properly set. It is in build u can't adjust or do anything. For this price not great one to buy.,https://www.amazon.in/gp/customer-reviews/R3K0V89J5FYO3L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09RQWFTXG,Y,"['pillow', 'comfort', 'foam']",2023-02-22
623,8,24/02/23,Amazon,"Nilesh Ramesh Valvekar Certified Buyer, Bengaluru",Mattress,OMF,1,"I am writting this review after using this mattress almost for 8 months. I was searching for mattress to get the painless sleep atleast for 7 hours. After lot of researh i found this mattress and ordered it at flipkart. From initial days itself i started feeling the extra ordinary softness of this mattress. Due to this I started feeling pain in my lower back and neck within 4 hours itself. Everyday i am getting up with some kind of pain in lower back and neck portion. Since then i started requesting to flipkart to change this mattress. However, since then I am not getting proper response to resolve my problem. Flipkart is not responding at all now. Dont buy this product from flipkart.",https://www.flipkart.com/reviews/BEMFGWE6NPK2FWUG:1328?reviewId=b03d145f-9fa1-4c5d-bf4d-3302bb585e98,Y,"['mattress', 'softness', 'pain']",2023-02-23
624,8,24/02/23,Amazon,"Sunil Saini Certified Buyer, Baksar",Mattress,OMF,1,No comfortable matters wast my money,https://www.flipkart.com/reviews/BEMFGWE4BXSSMZBJ:215?reviewId=df38cdbf-4a89-490c-a1cd-efed2481e93a,Y,"['comfortable', 'matters', 'money']",2023-02-23
625,8,25/02/23,Amazon,Ankur Shukla,Mattress,OMF,1,"I have been using it for 5 months and my back pain actually increased gradually. Initially I thought it was due to some other factor but then recently when I switched to another orthopedic mattress and my back pain subsided, I recognized that the problem was this mattress only.
 It seems the company only wants to earn some quick bucks and are least bothered about the well being of their customers. Maybe that's why they start pestering the customers for feedback as soon as they the product is delivered as they are likely to give favourable review in the beginning.
 Really disappointing.",https://www.amazon.in/gp/customer-reviews/R167KSOP6DSD5W?ref=pf_vv_at_pdctrvw_srp,Y,"['mattress', 'pain', 'feedback']",2023-02-23
626,8,25/02/23,Amazon,Sam M.,Accessories,Bean Bag,1,The product seems to be tearing out from the stitched area . Not good quality,https://www.amazon.in/gp/customer-reviews/R2RC6IHXMBX2EH?ref=pf_vv_at_pdctrvw_srp,Y,"['stitched', 'product', 'tearing']",2023-02-16
627,8,25/02/23,Amazon,Kavi,Accessories,Comforter,1,After 3 weeks of usage threads started coming out,https://www.amazon.in/gp/customer-reviews/R2UGDKXPV3WZ2R?ref=pf_vv_at_pdctrvw_srp,Y,"['threads', 'weeks', 'usage']",2023-02-22
628,8,25/02/23,Amazon,Payal,Accessories,Comforter,3,"I haven't used blue combination that I bought, but have been using Brown and beige combination comforter. It was very good initially but after some months, it's stitches have opened and fibre inside feels collected some places. I haven't washed or sent for dry clean. Not sure if stitches will get open more ....",https://www.amazon.in/gp/customer-reviews/R2GUXQABTLIICE?ref=pf_vv_at_pdctrvw_srp,Y,"['blue', 'comforter', 'stitches']",2023-02-18
629,8,25/02/23,Amazon,A Vivekanandam,Accessories,Cushion,3,It is used for support in sofa for comfort sitting. Only one is good and other two is not so good.,https://www.amazon.in/gp/customer-reviews/R3QBGZPNYF1E9O?ref=pf_vv_at_pdctrvw_srp,Y,"['sofa', 'comfort', 'support']",2023-02-23
630,8,25/02/23,Amazon,Vijaya kumar,Accessories,Bath Towel,3,This is a good product by Indian standards,https://www.amazon.in/gp/customer-reviews/RUOVMX23IEMXP?ref=pf_vv_at_pdctrvw_srp,Y,"['indian', 'product', 'standards']",2023-02-23
631,8,25/02/23,Amazon,MAYUR GADGE,Mattress,Dual Comfort,1,The product is good.,https://www.amazon.in/gp/customer-reviews/R1TJIC5YWUITLX?ref=pf_vv_at_pdctrvw_srp,Y,"['product', 'good']",2023-02-22
632,8,25/02/23,Amazon,JOLLY MONDAL,Mattress,Dual Comfort,1,Wanted to upgrade the mattress since this is not comfortable. Followed up thrice with brand personnel but no result.,https://www.amazon.in/gp/customer-reviews/R9QQGLYMWIKB2?ref=pf_vv_at_pdctrvw_srp,Y,"['mattress', 'comfortable', 'upgrade']",2023-02-20
633,8,25/02/23,Amazon,Amazon Customer,EW Furniture,Office chair,1,,https://www.amazon.in/gp/customer-reviews/R38S0HAQUUJBS0?ref=pf_vv_at_pdctrvw_srp,Y,['nan'],2023-02-22
634,8,25/02/23,Amazon,Arun Raju,EW Furniture,Office chair,3,"I bought same item from their website . I had also bought an Amazon solimo high back chair too earlier for 5k.
 
 Wakefit one is thin and does not feel good.",https://www.amazon.in/gp/customer-reviews/RSAZNZCUD6XZE?ref=pf_vv_at_pdctrvw_srp,N,"['chair', 'wakefit', '5k']",2023-02-23
635,8,25/02/23,Flipkart,"Durga Vundavalli Certified Buyer, Hyderabad",Mattress,OMF,2,don't expect too much for this price,https://www.flipkart.com/reviews/BEMFGWE6M4KA5S7V:624?reviewId=a65fa7de-e7f5-4c73-b093-3d2111baedf3,Y,"['price', 'expect', 'don']",2023-02-24
636,8,25/02/23,Flipkart,"karthik Allen Certified Buyer, Dindigul",Mattress,OMF,1,Worst matress. . I am having backpain if i sleep in this. . I have a kurl on mattress in the other room and i m sleeping there most nights. . I ordered this cos it is supposed to be orthopaedic but it's not. . It's same like the soft n hard,https://www.flipkart.com/reviews/BEMFGWF5HGNPNGAK:1940?reviewId=5f35ee8a-d6f0-4c1a-ac8e-a30d56149496,Y,"['matress', 'mattress', 'soft']",2023-02-23
637,9,27/02/23,Amazon,Keshav,Accessories,Pillows,3,After few months it will definitely loose,https://www.amazon.in/gp/customer-reviews/R1T2YFRJDCA6CI?ref=pf_vv_at_pdctrvw_srp,Y,"['loose', 'months', 'definitely']",2023-02-24
638,9,27/02/23,Amazon,Arju Shah,Accessories,Pillows,1,Very bad pillows . Bought 4 pillows by seeing add online n good reviews but It was not so .,https://www.amazon.in/gp/customer-reviews/R3DSTRF39BH2Z5?ref=pf_vv_at_pdctrvw_srp,Y,"['pillows', 'reviews', 'bad']",2023-02-24
639,9,27/02/23,Amazon,Divyanshu Prasad,Accessories,Mattress Protector,3,The cover os soft and fits well on mattress. It suited best the King size bed. Only rated low for the delivery. The uninformed delay of almost a week was unacceptable.,https://www.amazon.in/gp/customer-reviews/R297I0EJXSCC0N?ref=pf_vv_at_pdctrvw_srp,Y,"['soft', 'cover', 'mattress']",2023-02-23
640,9,27/02/23,Amazon,fakkiresh,Mattress,OMF,3,Very comfortable,https://www.amazon.in/gp/customer-reviews/RZF73VHRSG366?ref=pf_vv_at_pdctrvw_srp,Y,['comfortable'],2023-02-23
641,9,27/02/23,Amazon,sai prasad u,Mattress,OMF,1,"This is really not expected from wakefit…it was mentioned that it is 100 nights free trial, but now we are feeling really uncomfort on this orthopedic memory foam bed especially it does not suits for pregnant womens as it is producing more heat. Now I am looking to return this product but no where i see the option for returning the product. Please do the needful.",https://www.amazon.in/gp/customer-reviews/R35KKT0693W8E6?ref=pf_vv_at_pdctrvw_srp,Y,"['wakefit', 'bed', 'return']",2023-02-23
642,9,27/02/23,Amazon,G Bhatt,Mattress,OMF,3,Mattress is hard..,https://www.amazon.in/gp/customer-reviews/R3TO1KB4P28Y1U?ref=pf_vv_at_pdctrvw_srp,Y,"['mattress', 'hard']",2023-02-23
643,9,27/02/23,Amazon,Ashish Jangir,Mattress,OMF,3,"Just fine .ok..it is on softer side...
 Not so comfy.. sometimes..it makes my back in pain..",https://www.amazon.in/gp/customer-reviews/R2HU80B3D8QH86?ref=pf_vv_at_pdctrvw_srp,Y,"['comfy', 'softer', 'fine']",2023-02-23
644,9,27/02/23,Amazon,T Bhanu Mallik,Mattress,OMF,3,Okayish,https://www.amazon.in/gp/customer-reviews/R299GQUK6CQVKV?ref=pf_vv_at_pdctrvw_srp,Y,['okayish'],2023-02-24
645,9,27/02/23,Amazon,Akki,Mattress,OMF,1,"After using Wakefit mattress for 1.5 years, too much back pain started.
 
 As per recommendation also tried flipping the matress to other side but no uses. Back pain no relief now using old mattress and no back pain",https://www.amazon.in/gp/customer-reviews/R9QSOM2VMHQJA?ref=pf_vv_at_pdctrvw_srp,Y,"['wakefit', 'mattress', 'matress']",2023-02-24
646,9,27/02/23,Amazon,Sampath,Mattress,OMF,3,Delivery of the product is too late,https://www.amazon.in/gp/customer-reviews/R1LDBJ7X3Y6DRA?ref=pf_vv_at_pdctrvw_srp,Y,"['late', 'delivery', 'product']",2023-02-24
647,9,27/02/23,Amazon,Amazon Customer,Mattress,OMF,3,"suitable for upto 6 inch thick matress.
 Doesn’t fit for 8inch.",https://www.amazon.in/gp/customer-reviews/R3F0BC96WMU3HN?ref=pf_vv_at_pdctrvw_srp,Y,"['matress', '8inch', 'inch']",2023-02-25
648,9,27/02/23,Amazon,Sandeep Singh,Mattress,OMF,3,comfortable while sleeping but if you like to spend more time on bed apart from sleeping like working or sitting on bed from time to time then it's quite uncomfortable because of it's softness.,https://www.amazon.in/gp/customer-reviews/R22TRRKF63EDUV?ref=pf_vv_at_pdctrvw_srp,Y,"['comfortable', 'bed', 'uncomfortable']",2023-02-25
649,9,27/02/23,Amazon,Karthikeyan Sabari,Mattress,Dual Comfort,2,"We have ordered the mattress for parents. A review is possible only after using it for a considerable period.
 However the wakefit team forces us non-stop to post a review here.. really annoying",https://www.amazon.in/gp/customer-reviews/RAV0JWQ1GEENA?ref=pf_vv_at_pdctrvw_srp,Y,"['review', 'mattress', 'wakefit']",2023-02-23
650,9,27/02/23,Amazon,Arthick k,Mattress,Dual Comfort,1,"It is not pain relief bed, it is not zero partner disturbance bed, this matters is not soft,",https://www.amazon.in/gp/customer-reviews/R183Z010YU91XK?ref=pf_vv_at_pdctrvw_srp,Y,"['bed', 'soft', 'relief']",2023-02-23
651,9,27/02/23,Amazon,Richanshu Gupta,Mattress,Dual Comfort,1,Really bad experience I didn't received my replaced product till now,https://www.amazon.in/gp/customer-reviews/R2S9V9EIZXEQZG?ref=pf_vv_at_pdctrvw_srp,Y,"['replaced', 'product', 'didn']",2023-02-24
652,9,27/02/23,Amazon,Yogesh,Mattress,Dual Comfort,1,"Not comfortable as they
 Rotate it in 14 days did everything
 but not comfortable",https://www.amazon.in/gp/customer-reviews/R3IQ421FC8KQRQ?ref=pf_vv_at_pdctrvw_srp,Y,"['comfortable', 'rotate', 'days']",2023-02-24
653,9,27/02/23,Amazon,Purchaser,Mattress,Dual Comfort,3,"First time purchased wakefit dual side foam matres of 8.3k, seriously disappointed it's hard foam, can't sleep for an hour also, so returning back to buy memory foam mattress (soft)",https://www.amazon.in/gp/customer-reviews/RPSJTKWG3J2KK?ref=pf_vv_at_pdctrvw_srp,Y,"['mattress', 'foam', 'wakefit']",2023-02-24
654,9,27/02/23,Amazon,Srinidhi,Mattress,Dual Comfort,2,Writing the review after 4 months of usage. Do not buy this bed. It doesnt support the back correctly. I wake up with a back ache everyday. Sleeping on the floor feels better than this bed at this point. I have tried different beds and I am not having any issues on them but getting the ache only on this bed.,https://www.amazon.in/gp/customer-reviews/R278I2YW8KB748?ref=pf_vv_at_pdctrvw_srp,Y,"['beds', 'bed', 'wake']",2023-02-24
655,9,27/02/23,Amazon,S,Mattress,Dual Comfort,2,"I would not recommend this or buy it again. It is serviceable, cheap, that's it. Ordered it for the spare room and it didn't arrive in time. After a month, there is still a faint bad smell (coming from the mattress) that lingers in a closed room, even after sunning the mattress. It is too firm and not very comfortable.",https://www.amazon.in/gp/customer-reviews/R3R07FFCXCY9Y9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00RACAUJM,Y,"['mattress', 'room', 'comfortable']",2023-02-25
656,9,27/02/23,Amazon,Deepak Agrawal,Mattress,Latex Mattress,1,This latex mattress is not et al good and causes back pain very badly. not recommended.,https://www.amazon.in/gp/customer-reviews/R1DMZ5LRS0I459?ref=pf_vv_at_pdctrvw_srp,Y,"['mattress', 'latex', 'pain']",2023-02-26
657,9,27/02/23,Amazon,Dinyar Mulla-feroze,EW Furniture,Recliner,1,"The recliner was defective from the day it was delivered. The leg rest when in a reclining position wouldn't stow back in. We had to get out of the chair, sit on the floor and push it in, that too with greta difficulty. Asked for a refund. It has been two weeks and I have been going from pillar to post between Wakefit and Amazon, without any resolution. The chair hasn't been picked up after 15 days, so no refund. Buy large items online at your own peril.",https://www.amazon.in/gp/customer-reviews/R7IUGHSW391ZL?ref=pf_vv_at_pdctrvw_srp,Y,"['recliner', 'reclining', 'chair']",2023-02-23
658,9,27/02/23,Amazon,Abhishek,EW Furniture,Taurus,3,Not as expected.,https://www.amazon.in/gp/customer-reviews/R34OCGDM5ACW7G?ref=pf_vv_at_pdctrvw_srp,Y,['expected'],2023-02-24
659,9,27/02/23,Amazon,Honey,EW Furniture,Cosmo,1,I was very very disappointed about this product. While purchasing I saw 360degree view head part is plain but I got worst thing....very low height 🫤 I don't want this product anymore,https://www.amazon.in/gp/customer-reviews/R1OYTJN2K1WKC0?ref=pf_vv_at_pdctrvw_srp,N,"['head', 'height', '360degree']",2023-02-24
660,9,27/02/23,Flipkart,"Flipkart Customer Certified Buyer, Bangalore Urban",Mattress,OMF,1,If someone is buying this bed for backpain strictly not recommended.. this bed gives you more body pain and backache.. also produces heat,https://www.flipkart.com/reviews/BEMFGWE6NPK2FWUG:1332?reviewId=55aa1896-67cd-43f8-bd88-fa823744d4ebb,Y,"['backache', 'backpain', 'bed']",2023-02-25
661,9,27/02/23,Flipkart,"Flipkart Customer Certified Buyer, Jaipur",Mattress,OMF,1,"After using this, my back hurts in the morning. The bed is too soft which is causing the problem and is leading to restless sleep every day.",https://www.flipkart.com/reviews/BEMFGWF5HGNPNGAK:1943?reviewId=dcb1712d-c679-4697-9f4c-70ea00403780,Y,"['bed', 'morning', 'soft']",2023-02-25
662,9,27/02/23,Flipkart,"Nilesh Kasurde Certified Buyer, Navi Mumbai",Mattress,OMF,1,Not comfortable.,https://www.flipkart.com/reviews/BEMFGWE5KD2ZUB5F:1323?reviewId=e67eed0f-b483-4332-a6a8-30707e110702,Y,['comfortable'],2023-02-25
663,9,27/02/23,Flipkart,"Thiru S Certified Buyer, Jeyamangalam",Mattress,Dual Comfort,1,Okay,https://www.flipkart.com/reviews/BEMGCF7T6GZZ6GYY:3?reviewId=4a1ef690-11c0-4378-a425-bbea17a1adff,Y,['okay'],2023-02-26
